TEST_GROUP,TEST_ITEM,CONDITIONAL_ITEM,DESCRIPTION,FUNCTION,PARAMETER,PDCA_NAME,COMBINEC,GLOBAL_VARIABLE,EXPECTED_VALUE,UNIT,PDCA_TYPE,TIMEOUT,ERROR_MSG,SA_QT0,QT0,QT1,QT1REL,TILT1,QT2,QT2REL,QT2_POSTROXER,QT_SPIRIT,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in X direction,PARSE,SENSOR_ACCEL_STDDEV_X,Combo_LPNM25_PFM_onPUCK_accel_stdev_x,,Combo_LPNM25_PFM_onPUCK_accel_stdev_x,[0.00001:0.05],g-rms,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in Y direction,PARSE,SENSOR_ACCEL_STDDEV_Y,Combo_LPNM25_PFM_onPUCK_accel_stdev_y,,Combo_LPNM25_PFM_onPUCK_accel_stdev_y,[0.00001:0.05],g-rms,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in Z direction,PARSE,SENSOR_ACCEL_STDDEV_Z,Combo_LPNM25_PFM_onPUCK_accel_stdev_z,,Combo_LPNM25_PFM_onPUCK_accel_stdev_z,[0.00001:0.05],g-rms,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in X direction,PARSE,SENSOR_GYRO_AVERAGE_X,Combo_LPNM25_PFM_onPUCK_gyro_average_x,,Combo_LPNM25_PFM_onPUCK_gyro_average_x,[-25:25],dps,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in Y direction,PARSE,SENSOR_GYRO_AVERAGE_Y,Combo_LPNM25_PFM_onPUCK_gyro_average_y,,Combo_LPNM25_PFM_onPUCK_gyro_average_y,[-25:25],dps,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in Z direction,PARSE,SENSOR_GYRO_AVERAGE_Z,Combo_LPNM25_PFM_onPUCK_gyro_average_z,,Combo_LPNM25_PFM_onPUCK_gyro_average_z,[-25:25],dps,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in X direction,PARSE,SENSOR_GYRO_STDDEV_X,Combo_LPNM25_PFM_onPUCK_gyro_stdev_x,,Combo_LPNM25_PFM_onPUCK_gyro_stdev_x,[0.00001:],dps-rms,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in Y direction,PARSE,SENSOR_GYRO_STDDEV_Y,Combo_LPNM25_PFM_onPUCK_gyro_stdev_y,,Combo_LPNM25_PFM_onPUCK_gyro_stdev_y,[0.00001:],dps-rms,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in Z direction,PARSE,SENSOR_GYRO_STDDEV_Z,Combo_LPNM25_PFM_onPUCK_gyro_stdev_z,,Combo_LPNM25_PFM_onPUCK_gyro_stdev_z,[0.00001:],dps-rms,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Measure gyro ODR,PARSE,SENSOR_GYRO_ODR,Combo_LPNM25_PFM_onPUCK_gyro_odr,,Combo_LPNM25_PFM_onPUCK_gyro_odr,[720:880],Hz,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==null,Measure gyro ODR,PARSE,SENSOR_GYRO_ODR,Combo_LPNM25_PFM_onPUCK_gyro_odr,,Combo_LPNM25_PFM_onPUCK_gyro_odr,[180:220],Hz,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro temperature,PARSE,SENSOR_GYRO_AVERAGE_TEMP,Combo_LPNM25_PFM_onPUCK_gyro_temp,,Combo_LPNM25_PFM_onPUCK_gyro_temp,[5:],C,KEY,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,QT0 using puck <rdar://problem/46508008>,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Measure average accelerometer output in X direction,PARSE,SENSOR_ACCEL_AVERAGE_X,Combo_LPNM25_PFM_offPUCK_accel_average_x,,Combo_LPNM25_PFM_offPUCK_accel_average_x,[-0.118:0.118],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Measure average accelerometer output in Y direction,PARSE,SENSOR_ACCEL_AVERAGE_Y,Combo_LPNM25_PFM_offPUCK_accel_average_y,,Combo_LPNM25_PFM_offPUCK_accel_average_y,[-0.118:0.118],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Measure average accelerometer output in Z direction,PARSE,SENSOR_ACCEL_AVERAGE_Z,Combo_LPNM25_PFM_offPUCK_accel_average_z,,Combo_LPNM25_PFM_offPUCK_accel_average_z,[0.882:1.118],g,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Measure average accelerometer output in Z direction,PARSE,SENSOR_ACCEL_AVERAGE_Z,Combo_LPNM25_PFM_offPUCK_accel_average_z,,Combo_LPNM25_PFM_offPUCK_accel_average_z,[-1.118:-0.882],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H931,Measure average accelerometer output in X direction,PARSE,SENSOR_ACCEL_AVERAGE_X,Combo_LPNM25_PFM_offPUCK_accel_average_x,,Combo_LPNM25_PFM_offPUCK_accel_average_x,[-0.118:0.118],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H931,Measure average accelerometer output in Y direction,PARSE,SENSOR_ACCEL_AVERAGE_Y,Combo_LPNM25_PFM_offPUCK_accel_average_y,,Combo_LPNM25_PFM_offPUCK_accel_average_y,[-0.118:0.118],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H931,Measure average accelerometer output in Z direction,PARSE,SENSOR_ACCEL_AVERAGE_Z,Combo_LPNM25_PFM_offPUCK_accel_average_z,,Combo_LPNM25_PFM_offPUCK_accel_average_z,[0.882:1.118],g,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H931,Measure average accelerometer output in Z direction,PARSE,SENSOR_ACCEL_AVERAGE_Z,Combo_LPNM25_PFM_offPUCK_accel_average_z,,Combo_LPNM25_PFM_offPUCK_accel_average_z,[-1.118:-0.882],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H948,Measure average accelerometer output in X direction,PARSE,SENSOR_ACCEL_AVERAGE_X,Combo_LPNM25_PFM_offPUCK_accel_average_x,,Combo_LPNM25_PFM_offPUCK_accel_average_x,[-0.600:0.600],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H948,Measure average accelerometer output in Y direction,PARSE,SENSOR_ACCEL_AVERAGE_Y,Combo_LPNM25_PFM_offPUCK_accel_average_y,,Combo_LPNM25_PFM_offPUCK_accel_average_y,[-0.600:0.600],g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H948,Measure average accelerometer output in Z direction,PARSE,SENSOR_ACCEL_AVERAGE_Z,Combo_LPNM25_PFM_offPUCK_accel_average_z,,Combo_LPNM25_PFM_offPUCK_accel_average_z,[0.400:1.600],g,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,ACCEL_LOT_INFO==G6H948,Measure average accelerometer output in Z direction,PARSE,SENSOR_ACCEL_AVERAGE_Z,Combo_LPNM25_PFM_offPUCK_accel_average_z,,Combo_LPNM25_PFM_offPUCK_accel_average_z,,g,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in X direction,PARSE,SENSOR_ACCEL_STDDEV_X,Combo_LPNM25_PFM_offPUCK_accel_stdev_x,,Combo_LPNM25_PFM_offPUCK_accel_stdev_x,[0.00001:0.05],g-rms,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in Y direction,PARSE,SENSOR_ACCEL_STDDEV_Y,Combo_LPNM25_PFM_offPUCK_accel_stdev_y,,Combo_LPNM25_PFM_offPUCK_accel_stdev_y,[0.00001:0.05],g-rms,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure accelerometer standard deviation in Z direction,PARSE,SENSOR_ACCEL_STDDEV_Z,Combo_LPNM25_PFM_offPUCK_accel_stdev_z,,Combo_LPNM25_PFM_offPUCK_accel_stdev_z,[0.00001:0.05],g-rms,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in X direction,PARSE,SENSOR_GYRO_AVERAGE_X,Combo_LPNM25_PFM_offPUCK_gyro_average_x,,Combo_LPNM25_PFM_offPUCK_gyro_average_x,[-25:25],dps,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in Y direction,PARSE,SENSOR_GYRO_AVERAGE_Y,Combo_LPNM25_PFM_offPUCK_gyro_average_y,,Combo_LPNM25_PFM_offPUCK_gyro_average_y,[-25:25],dps,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure average gyro output in Z direction,PARSE,SENSOR_GYRO_AVERAGE_Z,Combo_LPNM25_PFM_offPUCK_gyro_average_z,,Combo_LPNM25_PFM_offPUCK_gyro_average_z,[-25:25],dps,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in X direction,PARSE,SENSOR_GYRO_STDDEV_X,Combo_LPNM25_PFM_offPUCK_gyro_stdev_x,,Combo_LPNM25_PFM_offPUCK_gyro_stdev_x,[0.00001:0.5],dps-rms,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in Y direction,PARSE,SENSOR_GYRO_STDDEV_Y,Combo_LPNM25_PFM_offPUCK_gyro_stdev_y,,Combo_LPNM25_PFM_offPUCK_gyro_stdev_y,[0.00001:0.5],dps-rms,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro standard deviation in Z direction,PARSE,SENSOR_GYRO_STDDEV_Z,Combo_LPNM25_PFM_offPUCK_gyro_stdev_z,,Combo_LPNM25_PFM_offPUCK_gyro_stdev_z,[0.00001:0.5],dps-rms,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Measure gyro ODR,PARSE,SENSOR_GYRO_ODR,Combo_LPNM25_PFM_offPUCK_gyro_odr,,Combo_LPNM25_PFM_offPUCK_gyro_odr,[720:880],Hz,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==null,Measure gyro ODR,PARSE,SENSOR_GYRO_ODR,Combo_LPNM25_PFM_offPUCK_gyro_odr,,Combo_LPNM25_PFM_offPUCK_gyro_odr,[180:220],Hz,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Measure gyro temperature,PARSE,SENSOR_GYRO_AVERAGE_TEMP,Combo_LPNM25_PFM_offPUCK_gyro_temp,,Combo_LPNM25_PFM_offPUCK_gyro_temp,[5:],C,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,,Leave BG quiesce,DIAGS,event -s leave-bg-quiesce,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,IMU_Combo_LPNM25_BUBO_PFM,IMU_MANU_ID==0x00E4,Exit gyro low noise mode,DIAGS,sensor --sel gyro --set lpm false,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
IMU,TURN_OFF_IMU,,Turn off accelerometer and gyro,DIAGS,"sensor --sel accel,gyro --turnoff",,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
FIXTURE,MAGNETITE_TEST,,Turn ON Puck using relay board,FIXTURE,usb on,,,,PASS,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
FIXTURE,MAGNETITE_TEST,,Put Puck on the DUT,FIXTURE,PUCK_ON,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
FIXTURE,MAGNETITE_TEST,,Turn ON Puck using relay board,FIXTURE,tt_charge_on,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
PRESSURE,EIGER,,Init Eiger,DIAGS,sensor --sel pressure2 --init,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse Eiger Init,PARSE,Eiger_INIT_RESULT,Eiger_INIT_STATUS,,,"""OK""",,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Check Pressure Chip_ID,DIAGS,sensor -s pressure2 --get chip_id,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse Chip ID,PARSE,PRESSURE_CHIP_ID,PRESSURE_CHIP_ID,,PRESSURE_CHIP_ID,,,ATTRIBUTE,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Dump Eiger Registers,DIAGS,sensorreg -s pressure2 --dump,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,PRESSURE_CHIP_ID==0x30,Parse 0x00,PARSEHEX,PR_Manu_ID,PR_Manu_ID,,,[228:228],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,PRESSURE_CHIP_ID==0x30,Parse 0x01,PARSEHEX,PR_Chip_ID,PR_Chip_ID,,,[48:48],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,PRESSURE_CHIP_ID==0x30,Parse 0x02,PARSEHEX,PR_Rev_ID,PR_Rev_ID,,PR_Rev_ID,[0:1],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,PR_Rev_ID==1,Parse PR_Sensor_ID,CACULATE,7.2,PR_Sensor_ID,,,[7.2:7.2],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,PR_Rev_ID==0,Parse PR_Sensor_ID,CACULATE,7.1,PR_Sensor_ID,,,[7.1:7.1],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse PR_heater_pval (value of bits 0 to 3 of register 0x1C),CACULATE,PR_heater_pval,PR_heater_pval,,PR_heater_pval,[0:15],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,<rdar://problem/55449955> [N140/N142][Eiger][ERS] Factory Test,,
PRESSURE,EIGER,,Eiger NVM Reading Test,DIAGS,sensor --sel pressure2 -e nvm_read --testopts '0x00 31',,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse Eiger NVM Reading Test,PARSE,Eiger_NVM_TEST_RESULT,Eiger_NVM_TEST_RESULT,,,"""PASS""",,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse PR_vddio_config (value of bits 12 and 13 of NVM register 0x01),CACULATE,PR_vddio_config,PR_vddio_config,,,<0>,,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,<rdar://problem/55449955> [N140/N142][Eiger][ERS] Factory Test,,
PRESSURE,EIGER,PR_Rev_ID==0,Parse PR_io_config (value of bits 0 to 5 of NVM register 0x05),CACULATE,PR_io_config,PR_io_config,,,,,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,<rdar://problem/55449955> [N140/N142][Eiger][ERS] Factory Test,,
PRESSURE,EIGER,PR_Rev_ID==1,Parse PR_io_config (value of bits 0 to 5 of NVM register 0x05),CACULATE,PR_io_config,PR_io_config,,,<2>,,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,<rdar://problem/55449955> [N140/N142][Eiger][ERS] Factory Test,,
PRESSURE,EIGER,,Parse PR_osat (value of bits 14 and 15 of NVM register 0x17),CACULATE,PR_osat,PR_osat,,,[0:3],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,<rdar://problem/55449955> [N140/N142][Eiger][ERS] Factory Test,,
PRESSURE,EIGER,,EIGER Connectivty,DIAGS,sensor --sel pressure2 --c,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse EIGER Connectivity,PARSE,POTASSUIM_CONN_TEST_RESULT,Eiger_CONN_TEST_RESULT,,,"""PASS""",,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Sample EIGER Data,DIAGS,sensor --sel pressure2 --sample 2000ms --stats,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 average pressure,PARSE,PR_press_average,PR_press_average,,,[89:104],kPa,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 std dev pressure,PARSE,PR_std,PR_std,,PR_std,[0.001:4.5],Pa.rms,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 max pressure,PARSE,PR_press_max,PR_press_max,,,[89:104],kPa,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 min pressure,PARSE,PR_press_min,PR_press_min,,,[89:104],kPa,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 range pressure,PARSE,PR_press_range,PR_press_range,,,[0.000001:0.2],kPa,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 ODR,PARSE,PR_odr,PR_odr,,,[27.5:32.5],Hz,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 average temp,PARSE,PR_temp_average,PR_temp_average,,,[15:45],C,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Parse pressure2 std dev temp,PARSE,PR_temp_std,PR_temp_std,,,[0:0.175],C.rms,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Eiger ASIC SelfTest,DIAGS,sensorreg -s pressure2 --write 0x12 0x02,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Eiger ASIC SelfTest,DIAGS,sensor -s pressure2 --sample 30 --stats,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Eiger ASIC SelfTest,PARSE,PR_ASIC_SelfTest_100kPa,PR_ASIC_SelfTest_100kPa,,PR_ASIC_SelfTest_100kPa,[85:115],kPa,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Eiger ASIC SelfTest,DIAGS,sensorreg -s pressure2 --write 0x12 0x03,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Eiger ASIC SelfTest,DIAGS,sensor -s pressure2 --sample 30 --stats,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Eiger ASIC SelfTest,PARSE,PR_ASIC_SelfTest_90kPa,PR_ASIC_SelfTest_90kPa,,PR_ASIC_SelfTest_90kPa,[76.5:103.5],kPa,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Eiger ASIC SelfTest,CACULATE,(PR_ASIC_SelfTest_100kPa/100-PR_ASIC_SelfTest_90kPa/90)*PR_ASIC_SelfTest_100kPa/(PR_ASIC_SelfTest_100kPa-PR_ASIC_SelfTest_90kPa),PR_ASIC_sensitivity_error,,,[-0.3:0.3],,KEY,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
PRESSURE,EIGER,,Turn OFF Sensors (Eiger),DIAGS,sensor --sel pressure2 --turnoff;,,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Turn on compass sensor,DIAGS,sensor --sel compass --init,,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Parse init compass,PARSE,COMPASS_INIT_STATUS,COMPASS_INIT_STATUS,,,"""OK""",,KEY,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Get compass chip info,DIAGS,sensor --sel compass --get,,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Parse compass chip id,PARSE,COMPASS_CHIP_ID,COMPASS_CHIP_ID,,,,,ATTRIBUTE,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Check compass connectivity,DIAGS,sensor --sel compass --conntest,,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Parse compass connectivity status,PARSE,COMPASS_CONN_STATUS,COMPASS_CONN_STATUS,,,"""PASS""",,KEY,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Run Compass selftest,DIAGS,sensor --sel compass --exectest selftest,,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Run Compass selftest,PARSE,COMPASS_SELF_PMN_X,Compass_Self_PMN_X,,,,,KEY,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Run Compass selftest,PARSE,COMPASS_SELF_PMN_Y,Compass_Self_PMN_Y,,,,,KEY,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
COMPASS,MOLYBDENUM,,Run Compass selftest,PARSE,COMPASS_SELF_PMN_Z,Compass_Self_PMN_Z,,,,,KEY,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
